code,date,close,trailing_return_pct,volume_ratio_vs_avg,pct_below_52w_high,pct_vs_ma25,pct_vs_ma75,pct_vs_ma200,ma25_above_ma75,rsi14,is_52w_high_break,trade_outcome,days_to_outcome,outcome_return_pct
46260,2025-11-04,8271.0,6.830530401034929,0.7427041206689255,-0.15742310486800679,5.546452689769234,10.460861250153581,39.79619604257268,1,81.83319570602808,True,stop_loss,16.0,-7.999999999999992
47550,2025-11-04,1027.5,9.621022912368337,1.0290491660643994,1.6275730014360938,5.154246696468049,13.729272309753885,17.28929876409612,1,68.9156626506024,False,stop_loss,9.0,-7.999999999999993
48260,2025-11-04,559.0,3.010752688172043,15.257163287195464,-8.754863813229571,16.54574264031357,14.74983577841034,17.875292579550003,0,80.24691358024691,True,stop_loss,5.0,-8.000000000000004
49010,2025-11-04,3556.0,-0.8310249307479225,1.2254099618084875,6.099815157116451,-0.960317283482989,2.0259827699652613,9.769941526515257,1,54.02010050251257,False,stop_loss,10.0,-8.0
49800,2025-11-04,2479.5,8.185361628410567,1.3968000245915497,1.0771992818671454,6.092113370301915,13.526754372577152,20.40981586452134,1,84.396467124632,True,stop_loss,1.0,-8.000000000000005
51210,2025-11-04,1951.0,3.310197544046983,0.9342538228272792,5.245264691597863,-0.06351678072368197,5.972711076348153,22.95262763188576,1,57.25388601036269,False,stop_loss,5.0,-7.9999999999999964
52020,2025-11-04,590.0,18.68583162217659,0.9862855107311426,7.232704402515723,5.5154159811145345,10.506205828734117,30.63646528723416,1,66.11111111111111,False,stop_loss,2.0,-7.999999999999989
52330,2025-11-04,4156.0,12.995416554327313,0.7583394464295574,6.100316312697696,5.441555542024397,6.265107066271653,8.385394051060574,1,68.98222940226171,False,stop_loss,5.0,-8.0
53840,2025-11-04,2496.0,9.156517816869645,1.4197231498288738,-0.9708737864077669,7.003223815076486,12.676056338028177,20.617293794443196,1,70.6959706959707,True,stop_loss,3.0,-7.999999999999993
55630,2025-11-04,334.0,-2.0348837209302326,0.8766233766233766,9.239130434782608,-2.5443510737628463,4.166666666666671,16.212313634070398,1,47.826086956521735,False,stop_loss,2.0,-7.999999999999992
56310,2025-11-04,9842.0,17.36111111111111,0.831848626185371,6.042959427207637,1.290991873667229,6.2759156876295865,33.422896491514656,1,60.404322063436744,False,stop_loss,1.0,-7.999999999999988
56320,2025-11-04,1857.0,13.200723327305605,0.494632422883544,6.495468277945619,0.9480527952336458,5.733243245295054,13.21479413136453,1,57.512953367875646,False,stop_loss,2.0,-7.999999999999997
57060,2025-11-04,16065.0,27.61133603238866,1.3685898024242646,0.6186204763377668,16.914590125756877,56.1855910649981,141.30353476257923,1,77.91828793774319,True,stop_loss,1.0,-7.999999999999993
57150,2025-11-04,3185.0,11.009843237331388,2.650165915903881,0.1567398119122257,9.420090696715674,16.098506940394255,35.73031217971801,1,72.6027397260274,True,stop_loss,1.0,-7.999999999999992
58010,2025-11-04,11010.0,24.9715973642354,0.8121661251331475,-0.09090909090909091,15.028271253588763,22.89391163544524,52.51874103467551,1,80.38450821955976,True,stop_loss,1.0,-7.999999999999993
58030,2025-11-04,20710.0,49.55845990815966,1.0885587349798844,2.9976580796252925,22.31567010796382,54.87060963134165,132.90742351645227,1,81.20678818353237,True,stop_loss,1.0,-7.9999999999999964
58210,2025-11-04,2825.0,17.1875,1.1513829263143078,-14.650974025974026,27.16289454257369,43.15007871142971,74.52761706478526,1,81.3953488372093,True,stop_loss,1.0,-8.0
58380,2025-11-04,8371.0,5.943313772006493,0.6674510497357808,5.026094849103699,2.458715416664628,7.117630197847492,25.096015039616482,1,62.68248175182482,False,stop_loss,6.0,-7.999999999999993
58510,2025-11-04,2803.0,2.7127461910070605,0.5318428184281843,5.939597315436242,0.84765276458567,7.425917125293198,20.190297731477795,1,54.30555555555555,False,stop_loss,3.0,-7.999999999999992
59430,2025-11-04,2011.0,0.15,1.0307843932981622,5.8520599250936325,-0.31328693514166994,0.6593831964067656,7.9963482090113365,1,51.78571428571429,False,stop_loss,10.0,-7.999999999999995
59490,2025-11-04,1235.0,1.1804384485666104,1.3608127345671024,3.9657853810264383,2.2317141816496173,5.343068681974829,14.564538796562148,1,64.9789029535865,False,stop_loss,3.0,-7.9999999999999964
59910,2025-11-04,2831.0,20.066266307724167,1.4478602185762155,4.920235096557515,8.461615085780846,34.43438785104422,54.30525842451661,1,74.89489489489489,False,stop_loss,7.0,-8.0
